name,latitude,longitude,cctvUrl,city,district,town
대구광역시 동구,35.874077,128.738464,http://cctvsec.ktict.co.kr/3050/oPt5CXAQKb0YHtkHvLGLjs6zbuDBDBwOddXdT9PdhDSFo/EMz8+ZDoeskcVCKhbOaK29B9dXVOPJ4HGSXn86owqb84W2tUs7b+3L2SCpEp8=,대구광역시,동구,괴전동
경상남도 함안군,35.279600,128.315708,http://cctvsec.ktict.co.kr/3055/U4meGQdpH5VZhk992j6B5wNbR0HP9Xz8ecAF+jatsYizZxJIefyHBcrFU2KL0ph5oPrjIBib6xJQXezpvwBoK+Y+ZiwXzpTn5tSGyso57V0=,경상남도,함안군,군북면
경상남도 함안군,35.284969,128.411375,http://cctvsec.ktict.co.kr/3056/cAIfn6h+N+asEUqrReFKCIaG7mJCsck4czUPMdYTayZu7wJenLiE8CO/DJrFa1T3G4DeZoMg8vNaqvyFnQpntzXEwShrIFc2TfUlwp/ORzo=,경상남도,함안군,가야읍
경상남도 진주시,35.143003,128.099285,http://cctvsec.ktict.co.kr/3057/EsaAxynQk8KoWHpb+GsPE6KMJUkkL9YIreSk/qWRB425HCwrckTOEdbsmvKzmohljEKtWgUjeBXx8XJ5ydPL1tr31V7btB27XJvCFCMuPk4=,경상남도,진주시,정촌면
경상남도 진주시,35.198711,128.240487,http://cctvsec.ktict.co.kr/3058/zAwVjgc9M/FsUoFfqvAWILJt/hY2Zbp5lrwNdErIzvVFUbRSB02TzjvktJQgIwdyWSRdFgqAj39eR10eXXbuulsQ7EwtzrZVp5AX5yWwYfY=,경상남도,진주시,사봉면
경상남도 진주시,35.256240,128.275430,http://cctvsec.ktict.co.kr/3059/Gzer1moip0ildF60vjWu6eJwPlkHnCxHSD1q+0/vb+DKT0IvxSgukeEA8AlP/vEZFKPZLncln9ItzUZycRjZp7YgsArgqwTGNkE6ZF8Rw1s=,경상남도,진주시,지수면
경상남도 사천시,35.107090,128.074410,http://cctvsec.ktict.co.kr/3060/QsFyNlM9UWXsGjUzy2B4zU0zxYMc7NkUUtaG4Y2AaXBg7qQT9bZu/SbYJimk8e8TTCktZdtxXB2DSmoXxFCPP3eKOS0YN1rmpvRr8ol9l/c=,경상남도,사천시,축동면
경상남도 진주시,35.138265,128.097832,http://cctvsec.ktict.co.kr/3061/qg8lJsRI0liXQZkI5gScq5qyjS1ap8Jtm9g5h2FnnRYXtu4X2SFqp4eGmwhOv7kamiMzSRXLWmkJShh/R0eDVla9piI1+AF7qNfbiZ5Tx8A=,경상남도,진주시,정촌면
경상남도 창원시 의창구,35.275344,128.679369,http://cctvsec.ktict.co.kr/3062/kYxI3k7siaRbeSJSD9MCTi8YVfpFA+DpyPqckBmF5vS6AG78/vUWNgjfCkyfib5ntm+GLaxM/0W3Yd0yVi9lg7NnMdnqfiSuV5g/KNVZa40=,경상남도,창원시 의창구,동읍
경상북도 영천시,35.970591,128.829156,http://cctvsec.ktict.co.kr/3088/IPLHx0jwsvw4YZGAzH+DSBKdnqSWvFxN3AZmPjn3l0I6Z8TsPTDn+1dsaPKtTWT+D7eGc93juDi2G+tfby1GcZSI4VwVxIJxQY1KO8FgdMQ=,경상북도,영천시,청통면
경상북도 경산시,35.956111,128.808611,http://cctvsec.ktict.co.kr/3090/JXCQ3DUL7IUy/iZRLMLJrCn0iA5Ir9zeZBK8WD5eQx0lYij2s+foLjOM6XWdV/YmTx79tfq1aZnOhn57XP6Wg/5P6YOyOXON6QleVgYC5fw=,경상북도,경산시,와촌면
대구광역시 동구,35.931594,128.675589,http://cctvsec.ktict.co.kr/3091/AuNB3tZzHWSt7VjHUy7HZP7UHhgYEwjmFUjkCqNxF5xo7iyCgSDuVT8cZs3rYV4KERIMxgT3w7s24vnBEQHg+hN5RSWx9/5OHmQgFUcTIpo=,대구광역시,동구,도동
대구광역시 동구,35.938214,128.691091,http://cctvsec.ktict.co.kr/3092/4c9QPXtMmb2TjtQSOX7idaWD/BQWehrexF0KAn6Vf7NgZ6kifkwfSnRP6noSNqcbLNPF+TRNMFWO4/6ZhJ4RrvQk51kPaHMjZB76nwxJ0AU=,대구광역시,동구,평광동
경상남도 창녕군,35.558620,128.470950,http://cctvsec.ktict.co.kr/3269/ytTczTyrr8jkst6NML79G7uGq6vIGVAF6nNWh071f7tlsneIavBaRIgze00De/a/hUq1g7us3RS3xPc0pLswYbOWPTDTiFKpOTSlvbqONHg=,경상남도,창녕군,대지면
경상남도 창녕군,35.416595,128.489358,http://cctvsec.ktict.co.kr/3270/KQqvj+bF4My2m/SNRl2CYvwFtBs7zPTWlf6RdqIiIVzGFk1RwnP0enzgq+7O+3bMGeRh5VmOn5IQDuBp04oAkRbq16nS9uJbUh4lzg6dQmk=,경상남도,창녕군,영산면
경상남도 창녕군,35.624447,128.443881,http://cctvsec.ktict.co.kr/3272/8LxbDsYlAEc06fIOUnBJMuc9+hFnmANpvEy0Cln63LEdPzZfwyq2ihrDwdoIPslZ7r20VQKIGaOAdNzK/1vu40VvYf87/+Is/TUe9tYY4o0=,경상남도,창녕군,대합면
대구광역시 달성군,35.642037,128.442689,http://cctvsec.ktict.co.kr/3273/OW1quvE1qD0gtR14ih03IKizeUDl6fHyu8v0r9kRAewCe0+tECrmCyhAv2XP9ZJmmNUOVVATDsB9+uNHiTMpNT0pWCnOHjKoS3I8bra+egQ=,대구광역시,달성군,구지면
대구광역시 달성군,35.674080,128.434717,http://cctvsec.ktict.co.kr/3274/PsCEuIH526rOGaws3mi+Cn6uKhP0dHMucDY5HmxEHJvA8rzhIUwFRCT4Mmt/srP/vAz/dqxIT76lm39nYkkgjsxVjP4oaJsixoUpjor2mYw=,대구광역시,달성군,현풍읍
경상남도 창녕군,35.575166,128.466896,http://cctvsec.ktict.co.kr/3275/2aIYWBSTb/HDpUc+lEc0M0i29fnbNd8k36mBkoNGMrsWd+oQWxB95yuMHqxog3sHUPhmJ/c78pwwf/X0/woRgYbqcfL3D6i0fBNEi203eLw=,경상남도,창녕군,대합면
경상남도 창녕군,35.525568,128.498960,http://cctvsec.ktict.co.kr/3276/bdQH9MWkMMJh0tF/GvRCGoHz4BwDjkvPp6H62eomNxexUDuyUPziPcKPlQMasnG/JoIQsr4Iw5zuIKeAEM83U5G0o2HiN6JRbwZCO/A1ohY=,경상남도,창녕군,창녕읍
경상남도 창녕군,35.489465,128.510908,http://cctvsec.ktict.co.kr/3277/8cwzODa3rjy8E21zc24R7Nz6DvFwlK+IBXbcp3wexj6tbTH/BYeQptqvNDmQbqowDHEqDCdrgDwfPBvjQoNVmw4LbDvSJTB1OmoLd8j0v48=,경상남도,창녕군,계성면
경상남도 창녕군,35.496318,128.509013,http://cctvsec.ktict.co.kr/3278/fgVQCSvNvVNxmoJ+viilaoDVTQnCyL94KgpF1p2BWeSwKZc5aSN2eNc3gvVangiW8jQQ3W28x8Abuy2FaMipPkgULgppLlCWOglvij5w0Vc=,경상남도,창녕군,계성면
경상남도 함안군,35.387307,128.494120,http://cctvsec.ktict.co.kr/3279/GT6heFl3t4MOz7sTjWBvkeEt6ozSDRVM0YUHN8Jc4X7uAHqrS450IvRSY9jggLrXmq53NB7ZvLOkBzpMhtR1N5/ThCFFMTPtskexRcPJjBM=,경상남도,함안군,칠서면
경상남도 함안군,35.315576,128.499948,http://cctvsec.ktict.co.kr/3280/J+vPX2VLEJI8c3S2EB2eDDp+o+dZIO9/7+t85d8LYdfprSmlzP8Xh39CRE85m8uHAwEZx5dQn/3k+g5yR0/A5L+uHeiY4kHTjQISirB22FE=,경상남도,함안군,칠서면
경상남도 창녕군,35.430960,128.497802,http://cctvsec.ktict.co.kr/3281/lAYiV0angohSbmsPzBYP5Q78Vlg2XmZcXT7+FUwNkhguwWRGUfSRWVP7wT685kmt/vj6+rrUFwaTaAt5cKjIMrujLY4WbVXlSa41wMglmLE=,경상남도,창녕군,영산면
경상남도 함안군,35.371009,128.496111,http://cctvsec.ktict.co.kr/3282/q4ss8oADf5q9XKjuiAfUoP51GFf05Y6GXewQXV5tB2l80FZHNYdftBNtxI/jiuD4DPxY9t/JvzLkCPl0RN7Wr/vH42M/rI8uuqua9c0KUDk=,경상남도,함안군,칠서면
경상북도 성주군,35.989096,128.244018,http://cctvsec.ktict.co.kr/3315/nvdoY2d19Q70RDuRGEcCOvKB6YPIEe9yTBzAhfLPXdUXA/rGW5KKPfk14NFO72Hpscc9KfNje6jghLrBXffpv8cvHTwAASZFygHtzk5qoDM=,경상북도,성주군,초전면
경상북도 성주군,35.888091,128.309251,http://cctvsec.ktict.co.kr/3320/Vv7uQKsYhrwJGpuVpE4Gv86RXq3D2po5NFNaS1FZIwd6Q1ap9p/mba8wgWzIVIKNIoNHk5gF7QIBYSVSwhwKWuClR81ZE89o/QTsPhT0pH8=,경상북도,성주군,선남면
경상북도 성주군,35.937431,128.242230,http://cctvsec.ktict.co.kr/3321/WRfrnh6p5YXarzzpoGtPnUFtqf2PpvKqNPAgtjYnEYeL4UgB2FVh6c50nuB51PblscnNM0PcKq1x4E+86gnoILhsWEW7dfGJkGJGP40DFNI=,경상북도,성주군,벽진면
경상북도 성주군,35.955528,128.241953,http://cctvsec.ktict.co.kr/3322/MJanXXuHZ3uP5JBJJP5N57nv03UVa6AfjPLbmGlyzN8ER5MBV2QxqEUzSJKvCOGYDY69we9mr8/sA5BJfJ8YV3dAsCJmTIWIG6vf0oaD2CI=,경상북도,성주군,초전면
경상북도 성주군,35.973544,128.235102,http://cctvsec.ktict.co.kr/3323/LnhpSyeH0u8gEp1Ne6UeRLlAU/FkQhPhQ9HW2qiV53v9TMu95lQTRddQJtYYKsvY55fnCs6JJXhBibaqSihFcxt+GAzc6Hbk2hc4AVtYtGI=,경상북도,성주군,초전면
경상북도 성주군,35.872731,128.317274,http://cctvsec.ktict.co.kr/3324//5BHhsllIyO8HztJI8iFHwfIOsmDfdhywa9Sfhwd42btg/fYHs3g9QPcfUnxaxdg2p4KOtLxVJVNX0etyNs0wqqF9f34+fQAmG9ZOTTc0Zo=,경상북도,성주군,선남면
경상북도 성주군,35.901131,128.280401,http://cctvsec.ktict.co.kr/3325/u0V/CsSPr08KFkLoCYXxBdWfXs4QbBdPpsSzD2zj7nfVxMg/XQpb43s9/e9hNH4IcQUdel05ohOikR9e9/GhnqWrbLEyXZ6FtKEwMelan1g=,경상북도,성주군,성주읍
경상북도 성주군,35.904873,128.274779,http://cctvsec.ktict.co.kr/3326/W8DWN1Q9Udtvrtnk4KIpGugTFl+rOU/xp3yqImPWQt5xIGfFarzhVKz/UjhLJ9DRCAHt4SyZzVwVUUH3wDXylBFChQ09ThYoDtp2Q9zWrE4=,경상북도,성주군,성주읍
경상북도 성주군,35.854417,128.319642,http://cctvsec.ktict.co.kr/3327//jBXCfEt9dSP1hr9qqCPu30jFU8d1L3avSmQH1wq3Os1IalpMtJkpTHNaIIEb3JsTP45Bjlte+LvJgeMA9Q3wgtqOzne3rWZZTQK1pTjzg8=,경상북도,성주군,용암면
경상북도 성주군,35.806091,128.340625,http://cctvsec.ktict.co.kr/3329/6V9h1+AS/j0kt3JCyDKsmdG9yHdDiBpN8uf/t46bjc3TAkieI8hlP1CF0D5XyxEiaxzollRjznwBydoaCuxK95tijfl4IcJ9w//PAavAo1E=,경상북도,성주군,용암면
경상북도 성주군,35.824394,128.337510,http://cctvsec.ktict.co.kr/3330/BSJIz+0JkOudWLUC3t31l2KZH1veS82+SmlFSxb9b5fIEmQwqGT/VdP3K1VrjSniYhpMYSSnk86TJJT+ym9XA5+NAPKB2LbMthWKrS8Z76Y=,경상북도,성주군,용암면
경상북도 고령군,35.790471,128.353924,http://cctvsec.ktict.co.kr/3331/EwhlKRvwNEAIzx2OS3I19nwt9FMcqRN+PST92bIWNrFRb6kGoQYku0GaYbL0SdG56rKkZ3TeA2d2HeF+m6sI4aWu8raitCWhwZ8ddt0hxtw=,경상북도,고령군,성산면
경상북도 고령군,35.726048,128.396341,http://cctvsec.ktict.co.kr/3332/iegDgJCsF4QZ0yYl795kSQS6+9DmkExisMUSsR3EE7Bv3508o6nl4ae2Tz3RzfoQaZnSJ0EACcad80EmHvRCS1vqr3ABOoVLh/feG/LjTHI=,경상북도,고령군,성산면
경상북도 고령군,35.737253,128.390695,http://cctvsec.ktict.co.kr/3333/GY6kKdHESCmqFZ3yOY06r1ae/AkSLGsXLrHi4XBUPckKylfpMp4k67Z8IU4kMWBtf9aYtKzzuuPURALg8/ot1U35LGyHTzkDDht12waoKWM=,경상북도,고령군,성산면
경상북도 고령군,35.770773,128.368517,http://cctvsec.ktict.co.kr/3334/DkhuzDDJah8mAtRoXTp4PzNAz/dDOkwqh2jc0pQg2s5Ju2/VwsG3JhR5HsOcq4A881sXdJfESo3JFX3mft26UpWojDNqSYwf5lIwnNs0NEo=,경상북도,고령군,성산면
경상북도 고령군,35.699701,128.419148,http://cctvsec.ktict.co.kr/3335/eTzKk/AvajlP9ZE7LOBsjRnCoO9kMIxoRVKXag8cFR0zy7tRMP3x2TKI+0jEtsv9heOTadYmGWN9N+lZS4131Z2/w/rt8NiEoKa8GreotG4=,경상북도,고령군,개진면
경상북도 고령군,35.715019,128.408501,http://cctvsec.ktict.co.kr/3336/77uYqVDEO6sjhzPAULyUE9/7dxE5feDUnXWjQ8nI4oFzj9i1ExKSp6BdCcClxEyqQchjfRTWidljHeRGoaYN8IIzss8nXcWCFDGMhswYz8o=,경상북도,고령군,개진면
대구광역시 달성군,35.715092,128.446153,http://cctvsec.ktict.co.kr/3337/rTEh+xr3Qk8c+Q/ur/rxZor9CIg3mfIWdpoN2UZfAlZmm0q/e0BtJxNmGyzllq2s0eo19v/f6YlSkVZz7KB4WFcAeh4gQXGN40x4mzUNbDc=,대구광역시,달성군,현풍읍
대구광역시 달성군,35.730793,128.478154,http://cctvsec.ktict.co.kr/3338/GywlBCYeIchLO1yb3XFMZn6Lz4R7VTcFu1ur8iUCCZymGXF2BgevwrN7/I597xanzxaKPqwGWOSa8V7sCURCcgb7htnx6p8KG7wVohuV8Ok=,대구광역시,달성군,논공읍
대구광역시 서구,35.869414,128.531005,http://cctvsec.ktict.co.kr/3339/qKuLiNRZjkfOkZeSPa2oEdoSExaYvm9nQMpT6pqpjkDFaXM/4jjaRx903CsdWMWWEekGY0rz+FPIQVBsG/t46+OBlVVdiHMkO5pXlceh+9I=,대구광역시,서구,상리동
대구광역시 달성군,35.794193,128.464066,http://cctvsec.ktict.co.kr/3340/nGDyw4eDrr+zOKh5Ri7PvuS4RPpqY4OANF1YEaYUDhZSUjFqxiujbSZ2VUTFiOfjxc7G0ad/kQG1UkNew5bIUyjFR6Wy0qSD9KLzH+Nhkt0=,대구광역시,달성군,옥포읍
경상남도 고성군,35.049457,128.269905,http://cctvsec.ktict.co.kr/3367/IVQLDjfqs1g8Hn+MjoaP7Qet9SWgM9ZWZZRsc8Kb43FKHLNXqHv4ja/WSZtxzJBRkCbmkrGHN9OOL4tb2WzQnINsKnfKSmyzFRR1hbNsgHQ=,경상남도,고성군,대가면
경상남도 진주시,35.123404,128.134208,http://cctvsec.ktict.co.kr/3368/MW24qBRe4yW96V2iNvourg22Y7Q6b0ymNxoRsOJmdpwhga1aAbapOZJ8ereJefJUZHG5yvA6n+VB9LqC1hVrwz5aqIKgFVsus+M8iBAHjgY=,경상남도,진주시,정촌면
경상남도 진주시,35.126858,128.127228,http://cctvsec.ktict.co.kr/3369/JxiscAF6nEQxn8MBmtWWv/26Pu4mEuBM7+uPhVDYGyzkqfOPqMZQsGOxUpfbNwNDssEZJZ6VRLynpWMow51HJpP+QJJj5VzE5KrYa3ytAdw=,경상남도,진주시,정촌면
경상남도 진주시,35.133745,128.110060,http://cctvsec.ktict.co.kr/3370/k+9NE87BmQZG4VxGQmIM03ROduZ5tfaHOg6sVpc+MsXg0pRpDHUqfHyw4+oNOaZqE11Y4z45OvfDSFkW0MdyxvLP9BTHgxM4xPxb1Z8G+Ws=,경상남도,진주시,정촌면
경상남도 고성군,35.079745,128.193151,http://cctvsec.ktict.co.kr/3371/f9f8S1zEGjlDD0tlF76NZ60u//a4hN47m0u/fvA01l2Erbu3ovrNJpvRS9hnbObwbJuv2eyJF7K78O7jIOPN3ckv+oj737aIetfGbmG6CjU=,경상남도,고성군,영오면
경상남도 사천시,35.098822,128.153889,http://cctvsec.ktict.co.kr/3372/tucFY4d/25i3MCippH4cQE5J0YiacNyKYJFgwiBggO9RVRnd/4CC2EeHkgXgFetcL2URiGtJcOPiZ3U1RyqS1CaKVsXSQYEvI7tDzFxrduw=,경상남도,사천시,사천읍
경상남도 사천시,35.108635,128.143498,http://cctvsec.ktict.co.kr/3373/XOQ4IMk7g+LHYjzcmsW/7Rf7P+x1MJHKLdDJfZK+NlOIulYQPK5sFR8nfvFv75AQoYvb7jYwexLvj/q0+MJtYlwSBFz1cPCfUcoBmScE7p8=,경상남도,사천시,사천읍
경상남도 고성군,35.032368,128.295091,http://cctvsec.ktict.co.kr/3375/saDEewGwMAroCT9LQWL6TXKS/tCdI3qpxchQAN/ntDHT/g5WqEtoz/Xu4ZDIaMNaZprnNj/k7mpcMgktEPnbAGzLPRmwSNRqbb8mi9k3Uhw=,경상남도,고성군,대가면
경상남도 진주시,35.075688,128.201415,http://cctvsec.ktict.co.kr/3376/RhoDP2qFOpLFAaZ4x/3kx5XuycLrtATRdHA5hAFDE+Mu8Hs8xNLp7/Z/JvOFtKJyRLNIuXtLbMxODdEP6K6aZEx77iXrv8vSZEIwQIWzUv4=,경상남도,진주시,금곡면
경상남도 고성군,35.017286,128.333291,http://cctvsec.ktict.co.kr/3377/U+SDE32IN0wKqFkjvW9X51tP/J5LN63KDGMhFOaXmwjpQefdBYaYvB09Z0sh7tGjpCJa4tNJgvtApRxwGD1SlU/OyoJpt0BSEwYyFJrVyiQ=,경상남도,고성군,마암면
경상남도 고성군,35.022933,128.309295,http://cctvsec.ktict.co.kr/3378/cH3dSTDDwRWtOqMPV6Y1gJ/HWC3HsxBIA70wjShdPbto73Bhd32VqvLE0yTppwYAVBGjv5ATiwQBCo0KHsK3R5c/kcgiNxqZd7LP1gXL06o=,경상남도,고성군,대가면
경상남도 진주시,35.164158,128.063046,http://cctvsec.ktict.co.kr/3381/KjmiU5g7CBgcJBvDOXPYNFnCzfxwoVabziGlRVDU4uAweDuGjVfVtf/2Iz/TMMRr55fJUB+zsbN+6hnZly0twxNNaGt+XcKRJ5t0qr3fNLE=,경상남도,진주시,내동면
경상남도 진주시,35.172795,128.054231,http://cctvsec.ktict.co.kr/3382/XH3SHB+qDulqyTw/9rogktd3Ai9moJ1kHAIT3ksrlxp688zWzPjddz2SPK9wguQv7PbTy2vgJjC9S09ldLHeKI8EzPEsAyotgMX8GQgCoLs=,경상남도,진주시,평거동
경상남도 진주시,35.200042,128.024250,http://cctvsec.ktict.co.kr/3383/gx2YOEG4tlMnYqoXIcWzSJwOwNU7egpgdtTGmJSp6pqk4ywtdGnrjF3SSrgvr4vr0wX1+dsJjcjZ+naOIZA5HUer3VzjqU1jjY9I+c+pnIQ=,경상남도,진주시,판문동
대구광역시 북구,35.952236,128.550273,http://cctvsec.ktict.co.kr/3423/kZ/2szqJNdqoMkOY+EiXsnrjB+SO1d7cn3pF9TwChtERP5gbQQQrcCoE0slxI3PCg+T25K2+hzA22zhFX22kDScwVS7EN1bOGI6tT7i6Uu0=,대구광역시,북구,읍내동
경상북도 칠곡군,35.973634,128.551297,http://cctvsec.ktict.co.kr/3427/cbPkfC7eToCASRgPDKeUvIgFTLckG7wXiUt/HIsogaW8N5OYQG+fyP0veB1qGrqRFK5QD7jLOy8A3rAde2eL8wOqX4L/vDDEAplbkAkfon8=,경상북도,칠곡군,동명면
경상북도 칠곡군,35.995745,128.550645,http://cctvsec.ktict.co.kr/3428/HDee8m2g4Z3qD3gQ6O7n833mo3tTFGOQYbcKeWkBLHGcG3NKB7BG/Si7XOrSsH/3CAoNptKkT1Oxgf095HleOaLlIQE6vUU00LUjekuSw88=,경상북도,칠곡군,동명면
대구광역시 북구,35.907791,128.525994,http://cctvsec.ktict.co.kr/3429/8WPH3NL6bjc9Omei/Z3935WtlZfUuXFJUq3o5I4dkieoTuve0DZ+bQkyRkywH+O1pLtbQR+XQHncaG8gvhVZLppyLdsl+uPsB1e0cOonh28=,대구광역시,북구,금호동
부산광역시 강서구,35.203675,128.974559,http://cctvsec.ktict.co.kr/3443/K+yJvkDsq8xHDROd3un3X67QO4PBLx2GmKXrfzjQc4lnfwgbnBgdW0KpNwBE3Spf4T8qsrKy0iNEJzFRpV4r2ZH0k9bUpCR1rJdBvm4DKEw=,부산광역시,강서구,대저1동
경상남도 김해시,35.267278,128.982013,http://cctvsec.ktict.co.kr/3444/XbCn9zn0VoVdcIuP6TzP9Z1bYeGxwmH6Cn9PFwP7mfy5GuLIs4X7hhIBeqzbhhkOXq5skjPAHuR5nDeT6ySk56tIEAQazYRItywm3I6OjhE=,경상남도,김해시,대동면
경상남도 김해시,35.249195,128.984161,http://cctvsec.ktict.co.kr/3743/VIVtS+8/rfXO/9R1saabpUfB/YNMPAYsdFpgVzVPFsxc/M/jVaOK5VcczuRnfoo1LkZ4Q5Go2t9kY/WGMxTOyFrxtkqiW8P/qYKce5RDOXY=,경상남도,김해시,대동면
대구광역시 북구,35.917923,128.527740,http://cctvsec.ktict.co.kr/3744/EWQv9t5ghBrFCWng8xqdNHbua2z0IISh1mejav396MhXXWikiT6KwY5nF+aH/PmXUp8e0Ulo/Rw1F21jHdhdcRAuPR5LGGEg8rSX3bXplvE=,대구광역시,북구,금호동
대구광역시 북구,35.944454,128.541138,http://cctvsec.ktict.co.kr/3745/OK5FwsO2kckVqw6QjX9O5WdaV8kk2N4sWFO3cXoTinaooudfiF9r74zLKs1F27PFJS+L7qPqUCIkeUvCvHurf6aw2gCOIgRqqztawTTxgs4=,대구광역시,북구,관음동
대구광역시 북구,35.948418,128.547180,http://cctvsec.ktict.co.kr/3746/Lk1Vou564dh8abXTwNcss/JI/X3uqAJ6gw4/Ufh5s9zTnAcPJqjj5FnVb/tmvDBiWs5x9th/N85KGCaA2UM8wPZTmn026qTk1DiFAiEDg7w=,대구광역시,북구,읍내동
경상남도 함안군,35.270321,128.485046,http://cctvsec.ktict.co.kr/3773/M2fqhY/E31NRaNmpSsi4nXi6Ja79wDy4BBUyVd5fkCB95kysxeoqfnP/X8+paY7luWAgQ0sX3V7WGDi+3qtlT9XUiv2mK4Oi5BhpgVnQQDk=,경상남도,함안군,산인면
경상남도 창원시 마산회원구,35.238472,128.545685,http://cctvsec.ktict.co.kr/3774/gxwJBIqfSj4KgRqw6rOrXmM8J1+KWxzppipO3h5L3hoVZ0Yf1uoEzoIYYTdaowOxliE/oeUHSQZWjb89B+pW+gfoYRBNjyBk7pRHMdCMkyM=,경상남도,창원시 마산회원구,두척동
경상남도 창원시 의창구,35.260925,128.608215,http://cctvsec.ktict.co.kr/3775/+YyKqg2zD6pIZsz2YC0Jun6HDiDDecUC+nXC+FpzUR6AqxPjoTnl1ib2peIO1nQQq657HERgVfH8eD6x/qiBP1mQmuDbEd1abEr8nvlV6J0=,경상남도,창원시 의창구,동정동
경상남도 창원시 의창구,35.273235,128.636383,http://cctvsec.ktict.co.kr/3776/HwvS4a09EEWdNAqioJIqTy7xDb8fDR8QLrWrgZKm6Z4PiGmMgG70iXtLMiJwEmBw5aPtZJZ8+Mr1971tMTCxYB38braoq4U7gfYGqk8C/20=,경상남도,창원시 의창구,동읍
대구광역시 달성군,35.697403,128.435928,http://cctvsec.ktict.co.kr/3863/ghrrOAMPZBCG3AKOr+Ga4SVNHtTjlZQLC4pUnBtpmz4278+btPriFzrMZGnqJxpng2a6Yc4Omd7RpqqGMok2CElbRaCrnZG6RhjfTCvFAA0=,대구광역시,달성군,현풍읍
대구광역시 달성군,35.718601,128.453369,http://cctvsec.ktict.co.kr/3864/xyRQ8n8/lUMutJ65Nj8rSu79QHPlAoow2BJiXZ2t1s368TIP4mB7a7XaYEzphc6tAN+q0yanyQ1xaOJDz+9Q+luUwVjXDVbuH+04oh9GQYo=,대구광역시,달성군,논공읍
대구광역시 달서구,35.846706,128.523544,http://cctvsec.ktict.co.kr/3865/QmxtzfGSgX36W4ahM8nU7oCNi5YJplA4o8CeBof9muynnItqimgw87/yYMKle9cRqLdnKMUJkUYGqo2421IpthT2OQB1jdpiP/heZb8OoiU=,대구광역시,달서구,장기동
대구광역시 달서구,35.848278,128.522461,http://cctvsec.ktict.co.kr/3866/bdjZKT4Ab9YgtBdrF/ZXGGidNNKWHV7w/jPYY/NAQ+qZIU0ObetbuVNxlGIYhd8ubkiXktrZAn+zVIZ83mjyrFFb1QYrtGMJDCki79xQIQQ=,대구광역시,달서구,장기동
경상남도 김해시,35.242325,128.943911,http://cctvsec.ktict.co.kr/3867/MJ99LvcQZPq5aArhgZ1llTIkftIzG+Veu1Wdc5J6YOclVfxa7yPg4Fi6c6cTVMIU9Xs6dEZDtMwm+HzHG3xxt3pMoUijvK/y3hGfe/7HTh0=,경상남도,김해시,대동면
경상남도 김해시,35.256489,128.959091,http://cctvsec.ktict.co.kr/3868/aVL1tHixSE6NuvfYZRY7JEpk+2YHaZufw8hy3acSn4C38GBJbWnBtRDQmB/jOynvafhBjZMX2PxNG88CwoI2kaJVsRAKjEwH18JoCcn5XNA=,경상남도,김해시,대동면
경상남도 김해시,35.275055,128.975891,http://cctvsec.ktict.co.kr/3869/Q9eNJACQiQDY7YEjW+//q/Miyz8+p2U1jpoHIHubNVN3pPMyfn6PWPctGrqE8VtmbKcSWIvpyrE4IGQtvM4PqH1pc7nKAyMN9xYJUFff8Sw=,경상남도,김해시,대동면
경상남도 김해시,35.280430,128.720856,http://cctvsec.ktict.co.kr/3872/m4ToWgQfG6r7x1iCGR6WqFKecB9NiSrLKJhlN30iDNsI4O6uVcd5czcxNX27NyS8XfFbBF0jjC+4bM76SrxjAQ2UvKi7lKWcY2FiXwTt//8=,경상남도,김해시,진영읍
경상남도 김해시,35.286716,128.724991,http://cctvsec.ktict.co.kr/3873/Qjv6n5gYvmyAQJHs3eFs9L6OSTk8+GhVadW/E6pKXZLZVZkmTZgviFQiA6JczSpwJlJ4ajOl8E1Me+PLHb8czVKQwMNu4Xt1nuvE3ZFDMB8=,경상남도,김해시,진영읍
경상남도 김해시,35.299835,128.768417,http://cctvsec.ktict.co.kr/3874/f9rA8MsrU0JyMNb4rK9OHZAuxvj/BHil2qPAhSYEu9N/+VtPLDwenyYbUKJ7kGK+BVq5d+pS4aZ7ECIgKmeywe25S84rRRQGl3j2+QjEb9w=,경상남도,김해시,진영읍
경상남도 김해시,35.294704,128.815735,http://cctvsec.ktict.co.kr/3875/vFgzkyZ1wogKIQbPmHem54pAaRiGRuRzwxpC7b4a0jkSOgYSPofywkmIM7+poq74WamRZfZEutPzHGYyJOWA5IgxmHsYKYoBl3AMivkTbpA=,경상남도,김해시,한림면
경상남도 김해시,35.296268,128.875870,http://cctvsec.ktict.co.kr/3876/nveRjGGXfx9oCqYrpBpNRdsXPVcVFAsNikHM4nLdrp/DCoHfLDsK0LFycZkWgl0E0+DVV9PYssGOCSFiCXCTF/ahtauWj8l/JmPeuOZVAXc=,경상남도,김해시,생림면
경상남도 김해시,35.305317,128.897171,http://cctvsec.ktict.co.kr/3877/vvEX9HybI2B5sTMAcZGGyePvQ+tboxvB97vxaqaBKl1ireuVHxTJKaKnR9IvcE76jobK2Sh++KqwnygI+8ftM+Ay8zOYxC7Ra6b1ao/r0Ew=,경상남도,김해시,상동면
